source_id,ra,ra_error,dec,dec_error,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,a_g_val,e_bp_min_rp_val
17507251,234.30558554754765,0.20299591,11.556271299441342,0.17895865,583.70306,0.8518822,18.77292,335.13565,4.503056,19.03835,314.42142,7.6197205,18.51812,0.117252655,0.058626328
17507252,235.1039267963632,0.19388501,11.844129553524304,0.17214353,610.081,0.85787547,18.724932,345.75772,4.4483643,19.00447,330.8965,7.5913014,18.46267,0.1299262,0.0649631
17507253,234.34930120220952,0.21876042,11.070986678950584,0.19158514,539.14777,0.83843744,18.85913,305.6794,4.4709387,19.138235,292.3031,7.6425867,18.597317,0.12785389,0.06392694
17507254,235.12761444654797,0.22805266,10.639830960158148,0.19910696,515.4851,0.8377599,18.90786,293.0105,4.6183114,19.184193,279.36578,7.8811765,18.646467,0.12914939,0.064574696
17507255,236.12547875481064,0.18807088,10.959234358650152,0.1655392,643.13184,0.87526965,18.66765,365.66663,4.494746,18.943687,348.4462,7.6438756,18.40656,0.12775846,0.06387923
17507256,236.2490503550101,0.18188499,11.220541482579529,0.160757,665.6863,0.88123304,18.630226,375.0367,4.463035,18.916216,362.90445,7.629417,18.36242,0.1489898,0.0744949
17507257,235.69457374756163,0.20770887,11.966688594433304,0.18515082,556.94604,0.8354917,18.823868,316.9325,4.4358234,19.098984,301.48813,7.557685,18.563725,0.12341157,0.061705787
17507259,235.02729172798294,0.17587599,11.38869658846244,0.15510967,696.8494,0.89398277,18.580553,393.9539,4.4819293,18.862787,378.16995,7.6483197,18.317682,0.118411124,0.059205562
17507260,234.4686664767497,0.21442978,10.179677293347888,0.18557446,563.8449,0.85510117,18.810501,319.72632,4.515121,19.089455,305.6487,7.712735,18.548843,0.1271312,0.0635656
17507261,236.0581061944791,0.19083063,10.914301631680127,0.16782118,632.6023,0.8718386,18.685574,359.68533,4.494563,18.961594,342.7351,7.645584,18.424503,0.12767091,0.06383546
17507262,235.95084240134963,0.18238406,11.96404279448663,0.16272669,652.4383,0.8709249,18.652052,369.3413,4.443462,18.93283,354.2859,7.578472,18.388515,0.13581902,0.06790951
17507263,235.9386886292442,0.17895009,10.552535367304841,0.15651092,691.9809,0.89725333,18.588165,394.4538,4.532526,18.86141,373.92102,7.6899433,18.32995,0.114566356,0.057283178
17507264,235.93289669291389,0.20069323,10.19853645944588,0.17466222,605.5271,0.86780584,18.733067,341.94373,4.500841,19.016514,329.64166,7.693749,18.466795,0.14849976,0.07424988
17507265,235.75353450125309,0.19349831,10.682949178960122,0.16942878,626.5887,0.8721495,18.695944,355.3935,4.493388,18.974627,339.2352,7.666573,18.435648,0.11411671,0.057058357
17507266,235.49376661832682,0.19371319,10.629995385951005,0.16933079,627.5925,0.8735405,18.694206,356.21426,4.502731,18.972122,339.8699,7.6757565,18.433619,0.122191764,0.061095882
17507267,235.49753741442524,0.16949959,10.6017983847382,0.14810884,741.50665,0.9159459,18.513113,437.73404,4.6159554,18.748375,386.17456,7.7054543,18.29494,0.122228645,0.061114322
17507268,235.060020730697,0.16757806,10.920681307096554,0.14684449,748.5057,0.9167007,18.502913,441.30893,4.6065607,18.739544,390.35693,7.6926346,18.283245,0.12880337,0.064401686
17507269,235.36850197338723,0.15295517,11.29964932283124,0.13489877,831.45483,0.94212806,18.388803,488.64124,4.593058,18.628925,433.2281,7.680468,18.170109,0.10970328,0.05485164
17507270,235.48062638625288,0.14026134,10.796444642570671,0.12288571,942.3214,0.98464924,18.252903,556.3074,4.6651006,18.488113,490.73407,7.743961,18.034784,0.1219907,0.06099535
17507271,235.68146037161534,0.17632751,10.411618417859664,0.15377139,708.0032,0.90495336,18.563313,416.48337,4.6058884,18.802406,370.1447,7.7081017,18.340971,0.14060616,0.07030308
17507272,234.65461136986508,0.15352368,11.871287893083506,0.13612731,819.5607,0.9346333,18.404448,480.11337,4.5723534,18.64804,429.41962,7.651518,18.179695,0.14818677,0.07409339
17507273,234.6410887307788,0.1864531,10.232863528433585,0.16158347,667.58124,0.8939113,18.62714,392.63553,4.6086955,18.866426,348.28152,7.7311473,18.407074,0.12738971,0.06369486
17507274,235.54622539924605,0.1451769,10.60212332200889,0.12687884,904.8977,0.9735166,18.296902,530.5359,4.637822,18.539614,472.7267,7.748062,18.075375,0.12231463,0.061157316
17507275,236.08837523690795,0.14344056,11.979723491762213,0.12807497,883.5684,0.9524821,18.3228,518.8056,4.574124,18.563889,461.79675,7.632933,18.100773,0.13608962,0.06804481
17507276,234.46811797216273,0.1560816,11.99249211958094,0.13853334,800.8591,0.9274626,18.42951,468.9722,4.558286,18.673532,418.9269,7.6412296,18.206554,0.12868984,0.06434492
17507279,236.1170077865102,0.13172895,10.603044937949354,0.11536676,1024.9425,1.0126333,18.161652,598.89496,4.6534896,18.408024,536.2488,7.769174,17.938484,0.11329376,0.05664688
17507280,235.76038879401185,0.15339704,11.148771459871313,0.13519827,829.3687,0.9418184,18.391531,489.5571,4.6137714,18.626892,431.97556,7.683264,18.173252,0.122702755,0.061351378
17507281,235.878223592739,0.13871892,11.673269736604015,0.12322393,931.8905,0.97209114,18.264988,548.10645,4.606396,18.504238,486.1563,7.6705623,18.04496,0.12721565,0.06360783
17507282,235.60878764860718,0.1332208,11.206850473727107,0.117445745,997.0322,0.99886894,18.191628,587.73425,4.6526012,18.428448,518.86774,7.7256017,17.974258,0.115460105,0.057730053
17507283,235.84500164125387,0.1324985,10.327709554444205,0.11548295,1026.3479,1.0164697,18.160164,602.0735,4.6876774,18.402277,536.97284,7.795397,17.93702,0.14104602,0.07052301
17507284,236.2545144838479,0.1369232,10.525704960781372,0.119845904,974.66766,0.9962364,18.216259,570.6992,4.6529655,18.460382,510.43433,7.7592196,17.99205,0.14035189,0.070175946
17507285,235.78653627762415,0.14559941,10.797417964373114,0.1277075,895.3626,0.9678415,18.308403,527.94196,4.6399593,18.544935,465.82434,7.7253685,18.091345,0.11407043,0.057035215
17507286,236.1589989109866,0.14685614,10.756421471962827,0.12891078,884.0779,0.96343744,18.322174,522.8012,4.645609,18.55556,459.55908,7.7180815,18.106047,0.11322738,0.05661369
17507287,234.76378592330582,0.14017522,11.149624841302732,0.12308891,939.11847,0.98204565,18.2566,553.9708,4.655401,18.492683,489.4961,7.7314157,18.037527,0.1261808,0.0630904
17507288,235.65750195442195,0.1262607,11.12127387432551,0.111196116,1073.2725,1.0246779,18.111626,634.2057,4.6882114,18.345825,558.36255,7.750884,17.89461,0.117140055,0.058570027
17507289,235.95616862704418,0.1322107,11.579985486620512,0.11732153,994.92883,0.99384266,18.19392,583.9921,4.62089,18.435383,519.65765,7.69261,17.972607,0.1274631,0.06373155
17507290,234.85497859825318,0.16103938,10.829386451746817,0.14082797,790.42084,0.9330314,18.443754,464.71835,4.6194725,18.683426,413.47192,7.7150326,18.220785,0.14337784,0.07168892
17507291,236.32811495243055,0.13501829,11.687703054920647,0.120161586,962.44574,0.981158,18.22996,563.2135,4.596971,18.474718,504.35367,7.670474,18.005062,0.14342469,0.071712345
17507292,234.53581754555955,0.12359557,11.195226373034645,0.10850613,1111.3955,1.0392585,18.073729,653.5797,4.6938457,18.313154,579.9029,7.7784376,17.853512,0.12805928,0.06402964
17507293,234.44779323331127,0.15102518,11.255309441022522,0.13265406,851.64294,0.95177823,18.362757,498.79214,4.6047955,18.606602,445.41354,7.707844,18.139992,0.12783253,0.063916266
17507294,235.84737859330576,0.13544153,11.907330653060999,0.120699316,955.8696,0.97811157,18.237404,568.1412,4.640484,18.46526,496.294,7.6595364,18.022552,0.123759486,0.061879743
17507295,235.87980931543595,0.12558304,10.896781520682454,0.11034177,1086.0273,1.0304493,18.098799,636.60767,4.672328,18.34172,567.4701,7.7678285,17.877043,0.1233337,0.06166685
17507296,234.84405208157176,0.11279195,11.690782766105936,0.09982877,1239.8245,1.0742731,17.955,726.22485,4.697206,18.198723,649.70685,7.7717967,17.730106,0.14881632,0.07440816
17507297,235.99261703931836,0.113253504,10.588191185409144,0.09912092,1259.9276,1.0886983,17.937536,743.0425,4.752654,18.173866,655.35925,7.8332887,17.720701,0.113087796,0.056543898
17507298,235.20782858878334,0.15641758,10.222173511728046,0.13581641,831.3631,0.9522313,18.388924,486.65964,4.639905,18.633337,435.95963,7.764674,18.163284,0.15214139,0.076070696
17507299,235.326020969286,0.126883,10.01399499030595,0.10990307,1100.7343,1.0455179,18.084194,648.2258,4.737648,18.322084,573.4557,7.8480473,17.86565,0.120640256,0.060320128
17507300,234.4847029598064,0.12099493,11.34506044881305,0.1064251,1139.6688,1.047024,18.046453,673.1715,4.710557,18.281086,593.16235,7.775119,17.828966,0.1192126,0.0596063
17507301,236.06351402923528,0.11640416,11.38902265025249,0.103057295,1186.3889,1.0573044,18.002832,700.25366,4.7020755,18.238262,617.9745,7.753912,17.784473,0.123043306,0.061521653
17507302,235.49890224824367,0.12654872,11.374018431463647,0.11178076,1064.0021,1.0196269,18.121044,626.0014,4.6593804,18.359962,554.31335,7.7335067,17.902512,0.11511176,0.05755588
17507303,235.16668432147,0.11981593,10.944766298062763,0.105068654,1161.8391,1.0562854,18.025536,683.1248,4.7116857,18.26515,606.33905,7.7979236,17.80511,0.12897451,0.064487256
17507304,235.22853699547446,0.12381789,10.860243617797957,0.10847491,1113.2225,1.041326,18.071945,651.8275,4.6871705,18.316069,582.38367,7.790847,17.848877,0.12918442,0.06459221
17507305,235.0062560069972,0.113945484,11.746599657131531,0.100991316,1219.114,1.0668168,17.97329,716.68384,4.6943045,18.213081,636.34283,7.757675,17.752672,0.12983078,0.06491539
17507306,234.43702650442444,0.10929583,10.624077922967569,0.09515824,1337.7405,1.1162435,17.87247,784.68787,4.800969,18.114658,699.94,7.9171276,17.649248,0.14139642,0.07069821
17507307,234.63668697893368,0.11129534,10.545192440450448,0.09686547,1305.1815,1.107019,17.899223,767.1269,4.7772155,18.139233,681.4184,7.877067,17.678366,0.13089079,0.06544539
17507308,234.98103739454052,0.10566163,11.991222404258963,0.09396485,1343.1868,1.1020635,17.86806,819.42664,4.8134413,18.067625,672.263,7.7925186,17.693052,0.11571072,0.05785536
17507309,235.42809074391465,0.097467,11.784909980284848,0.08657091,1509.3297,1.1524177,17.74144,911.8968,4.8377795,17.951536,760.82574,7.8432503,17.558687,0.13405563,0.067027815
17507311,235.56843184617097,0.086913556,11.587896839365007,0.07702292,1789.6714,1.2340436,17.556467,1084.6736,4.938768,17.763153,899.7964,7.926632,17.37654,0.12765808,0.06382904
17507312,236.2270564142368,0.09053636,11.316111837630476,0.080121145,1691.0643,1.2075338,17.618,1022.696,4.9112206,17.827034,853.1835,7.9095817,17.434294,0.1488246,0.0744123
17507313,234.33312645550706,0.08582674,11.789304812757207,0.075919874,1830.1068,1.2467468,17.53221,1109.9833,4.9610558,17.73811,920.25854,7.9468346,17.352125,0.13335064,0.06667532
17507314,234.40809539756555,0.08856134,11.450953372489211,0.07798991,1765.6199,1.232511,17.571157,1043.9745,4.9103556,17.804676,917.0974,7.9674273,17.355862,0.117529206,0.058764603
17507315,236.0305655355854,0.10506001,10.390282587391177,0.091709256,1406.5702,1.1352036,17.817997,828.1021,4.823777,18.05619,734.0514,7.9203453,17.597584,0.14001541,0.070007704
17507316,234.53521694549596,0.096053876,10.243822258308674,0.08322195,1622.8558,1.2054642,17.6627,952.9805,4.8997355,17.90369,846.5621,8.020604,17.442753,0.12718287,0.063591436
17507317,236.0708616877791,0.08965705,11.172908358093819,0.07913748,1725.9904,1.2194843,17.595804,1016.3931,4.8765454,17.833746,898.514,7.945534,17.378088,0.12327052,0.06163526
17507318,235.2139473885653,0.082068354,11.69373222985031,0.07274103,1949.3596,1.2776381,17.46367,1145.947,4.920401,17.70349,1014.62195,7.9836664,17.24614,0.10990687,0.054953434
17507319,234.66291625844158,0.09038805,11.9953792030756,0.08028905,1683.5531,1.2024508,17.622833,992.8914,4.8469524,17.859146,874.97736,7.9002576,17.406908,0.115365095,0.057682548
17507320,236.23254865930443,0.08042754,11.006859416976779,0.070867054,2034.3589,1.305556,17.417332,1200.4841,4.9844065,17.65301,1058.9935,8.038148,17.199667,0.12792218,0.06396109
17507321,234.8995957291657,0.08441679,11.620602885777556,0.07465665,1878.0686,1.2601097,17.504122,1107.0641,4.9175925,17.740969,976.59906,7.975644,17.28761,0.117959686,0.058979843
17507322,236.0429165611174,0.08709806,10.403222308726862,0.07604694,1842.2869,1.2611732,17.525007,1084.6235,4.952437,17.763203,961.444,8.0373125,17.30459,0.14002775,0.07001387
17507323,235.54070307398726,0.08145738,10.377541935053639,0.070967264,2044.947,1.3185327,17.411695,1197.4998,5.00301,17.655712,1071.08,8.107035,17.187346,0.15267088,0.07633544
17507324,235.89644835026266,0.0903604,10.996857651903753,0.07951024,1717.4006,1.219607,17.601221,1014.3474,4.896211,17.835934,893.1255,7.959332,17.384619,0.123266585,0.061633293
17507326,234.3303404586147,0.07371107,10.20554301110654,0.06378194,2415.9377,1.4224805,17.230686,1422.7212,5.153395,17.468601,1257.65,8.244554,17.013,0.12313611,0.061568055
17507327,234.58191008992608,0.07437507,10.20695275696777,0.06441766,2378.5002,1.4119099,17.247643,1384.7686,5.1042128,17.497957,1250.2113,8.23473,17.019442,0.12730935,0.063654676
17507328,236.07269409827364,0.07389561,10.390957598338106,0.06451556,2360.0942,1.3993242,17.256077,1389.4548,5.109042,17.49429,1231.6924,8.179459,17.035645,0.14010686,0.07005343
17507329,235.81910177041547,0.07158812,10.125723036214431,0.062214445,2503.807,1.4404435,17.191898,1467.719,5.1482844,17.434793,1307.2719,8.245679,16.970985,0.124929525,0.062464762
17507330,234.78889035972688,0.07249027,11.656876739859765,0.06411488,2365.594,1.3884946,17.25355,1343.8077,4.9771333,17.530558,1279.5748,8.128357,16.994236,0.119412504,0.059706252
17507331,234.7500977121047,0.07038046,11.258113089617154,0.06189224,2507.4602,1.429692,17.190315,1422.5759,5.034825,17.468712,1358.1111,8.200831,16.929562,0.12603849,0.063019246
17507332,234.32692296923744,0.06562515,11.372091822115868,0.05771,2797.4775,1.5010122,17.071484,1594.6989,5.13795,17.344704,1511.1313,8.281898,16.813644,0.11747216,0.05873608
17507333,235.9552678353048,0.06377582,11.833294465675706,0.056797203,2845.6465,1.5000196,17.052948,1611.3417,5.087034,17.333431,1544.3347,8.229919,16.790047,0.13596909,0.067984544
17507334,234.84421654918233,0.06462626,10.23517251776362,0.056049924,2958.0283,1.5542403,17.010895,1666.4543,5.1944923,17.296917,1610.5839,8.413969,16.744442,0.13716817,0.068584085
17507335,236.0312472134234,0.074536026,10.531443710453113,0.065192394,2328.0828,1.389362,17.270905,1212.2865,4.780294,17.642387,1361.8672,8.227708,16.926563,0.13985693,0.06992847
17507336,235.1963007223743,0.07728373,10.255756088213177,0.067133285,2235.9116,1.3720055,17.314764,1167.254,4.791106,17.683487,1308.2827,8.238573,16.970146,0.15207121,0.076035604
17507337,236.2506357182329,0.04806904,10.729311574289225,0.042193152,4697.6377,1.9185836,16.508701,2355.2573,5.2732234,16.921305,2845.1812,8.941515,16.126625,0.1134141,0.05670705
17507338,235.85920892170176,0.041131422,11.901563396161434,0.036653068,5921.297,2.1387107,16.257359,2962.6243,5.5461087,16.672209,3592.7427,9.257817,15.873335,0.123787634,0.061893817
17507339,234.53991904800336,0.031311173,10.052446727847208,0.027057517,10437.516,2.9670832,15.641908,5211.432,6.900661,16.059008,6330.0146,10.943294,15.2583885,0.11079646,0.05539823
17507340,234.83042000560067,0.017334206,10.679451739846986,0.015125729,31149.469,5.974903,14.454774,14782.044,12.552493,14.927064,19645.127,18.835308,14.028763,0.13110447,0.065552235
17507341,234.70042608298485,0.014419041,10.794387058725556,0.012595969,44390.227,7.7574015,14.070182,21053.588,16.439089,14.543085,28057.229,24.009123,13.6417885,0.14310262,0.07155131
17507610,0.0,0.0,0.0,0.0,48.420193,0.0,21.475834,16.815403,0.0,22.287132,37.315132,0.0,20.832188,0.12461662,0.06230831
17507619,0.0,0.0,0.0,0.0,52.383633,0.0,21.390411,17.962736,0.0,22.21547,40.653446,0.0,20.739157,0.117888495,0.058944248
17507626,234.53642074727327,1.3986931,10.00175378588695,1.2078236,72.411255,0.6491359,21.038885,28.494781,3.8276994,21.714487,52.061707,7.936079,20.470604,0.11083958,0.05541979
17507628,235.71195132545597,1.4513391,11.077872126029531,1.2776532,67.7565,0.63813484,21.111023,26.578802,3.7766333,21.790062,48.834076,7.843168,20.540092,0.11727938,0.05863969
17507635,236.0702345622888,1.2599986,11.777935577062525,1.1217219,77.140656,0.63818294,20.970192,30.487013,3.751015,21.641113,55.31752,7.7548866,20.404743,0.13626996,0.06813498
17507637,235.2080735616076,1.3631771,10.11935490651638,1.1819609,73.892784,0.648022,21.016895,29.780602,3.8646224,21.666567,52.37232,7.910962,20.464146,0.12032194,0.06016097
17507638,236.1759368563422,0.8876694,11.261513292636861,0.78480005,112.14647,0.658662,20.563936,49.475403,3.9749658,21.115427,74.81152,7.7528133,20.076979,0.14877194,0.07438597
17507644,235.61012747248498,1.0016408,11.033084890949093,0.88088685,99.5931,0.6547262,20.692827,43.317623,3.957572,21.259739,66.96991,7.791881,20.1972,0.11713646,0.05856823
17507646,236.23994924289198,0.72717124,11.68393290357132,0.6469116,137.00905,0.6681511,20.346527,65.336945,4.107016,20.813503,86.07637,7.7146335,19.92469,0.14323382,0.07161691
17507648,235.94087051167446,0.6941352,11.1690172392061,0.61236537,145.75183,0.67611325,20.279366,70.695274,4.1666403,20.727924,90.425735,7.7564855,19.87117,0.12302625,0.061513126
17507649,234.55830396833508,0.75426245,10.501026258137392,0.6558776,136.4106,0.67822295,20.35128,64.46861,4.1478105,20.82803,86.14338,7.835677,19.923845,0.1307929,0.06539645
17507650,235.7097912746796,0.6615634,10.9569442616349,0.5814008,154.326,0.682016,20.217302,74.85505,4.1783166,20.665848,95.74407,7.7748704,19.80912,0.12294955,0.061474774
17507652,234.9916101991922,0.6372491,11.401391131618496,0.56203157,159.81738,0.6830305,20.17934,76.267494,4.130515,20.645552,100.216866,7.7545147,19.759548,0.11833767,0.059168834
17507653,235.14384498868466,0.5225054,10.738723086530634,0.45684126,200.53583,0.7065209,19.93292,101.22324,4.279492,20.3382,120.40621,7.804763,19.560278,0.12906858,0.06453429
17507654,235.76678552416536,0.5666642,10.06104967595347,0.49193284,185.61777,0.7029279,20.016851,94.69378,4.3248043,20.410597,110.65956,7.842893,19.651928,0.1249056,0.0624528
17507656,235.54147176985347,0.45285517,11.707087716487537,0.4019575,229.19502,0.71267253,19.787888,113.7453,4.200327,20.211567,139.15656,7.7286897,19.403141,0.1274852,0.0637426
17507657,236.2188580566551,0.4416997,11.179858972738236,0.39012426,237.33246,0.71350574,19.750008,120.50203,4.275063,20.148914,142.09026,7.755475,19.38049,0.14896876,0.07448438
17507659,235.41254339241124,0.35182253,11.957886986159387,0.31324053,301.90466,0.7384437,19.488726,159.56157,4.3564,19.84408,175.1323,7.7265143,19.153484,0.13384189,0.06692094
